"","VISIT_ID","SITE_ID","VISIT_NO","DATE_COL","NTL_PPM","PTL_PPB","SITE_TYPE","ECO_REG","ECO_REG_NAME","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","tn.tp","TN_mol","TP_mol"
"1059",2011310,"NLA17_OR-10078",1,"10-Aug-17",1.718,172.99375,"PROB","WMT","Western Mountains",-121.6373,42.62057,"Region_10",6.838557646,"Non-Urban","NATURAL",44.86173,1368,"H18010202","NLA_OR-10175",21.9604671711262,0.000122652959234668,5.58517076521639e-06
"1060",2011312,"NLA17_NE-10047",1,"10-Aug-17",2.351,1035.738,"PROB","SPL","Southern Plains",-97.58151,41.09124,"Region_07",262.6112378,"Non-Urban","MAN_MADE",3.771627,502,"H10270201","NLA_NE-10181",5.01939700386171,0.000167844649104019,3.34392057402287e-05
"1061",2011314,"NLA17_OR-HP003",1,"10-Aug-17",0.079,0.5575,"HAND","WMT","Western Mountains",-121.972108,43.7447,"Region_10",0,"Non-Urban","NATURAL",52.43251,1736.26,"H17070301","NLA_OR-10001",313.350973179906,5.640037124295e-06,1.79991051792804e-08
"1062",2011315,"NLA17_NJ-10001",2,"10-Aug-17",0.853,37.57875,"PROB","NAP","Northern Appalachians",-74.78413,40.95091,"Region_02",36.69790049,"Urban","MAN_MADE",22.72408,175,"H02040105","NLA_NJ-10006",50.1944303185324,6.08981223673877e-05,1.21324461660248e-06
"1063",2011316,"NLA17_IN-10132",1,"11-Aug-17",0.698,35.07625,"PROB","TPL","Temperate Plains",-85.79005,38.66283,"Region_05",9.116018859,"Urban","MAN_MADE",26.749,175,"H05120115","NLA_IN-10228",44.0038924056002,4.9832226743771e-05,1.13245042698607e-06
"1064",2011317,"NLA17_WY-10002",1,"11-Aug-17",0.193,5.65375,"PROB","NPL","Northern Plains",-106.7522,44.47862,"Region_08",26.18498733,"Non-Urban","NATURAL",1253.056,1393,"H10090206","NLA_WY-10019",75.4865429559185,1.37788248732776e-05,1.82533526291222e-07
"1065",2011318,"NLA17_IN-10105",1,"11-Aug-17",0.988,70.2225,"PROB","TPL","Temperate Plains",-85.70424,38.69738,"Region_05",34.64071731,"Urban","MAN_MADE",6.328152,171,"H05120106","NLA_IN-10202",31.1121114643687,7.0536160491183e-05,2.26716083130407e-06
"1066",2011320,"NLA17_WY-10017",1,"13-Aug-17",2.07,40.15,"PROB","XER","Xeric",-105.8616,41.23809,"Region_08",12.06601776,"Non-Urban","MAN_MADE",138.4647,2209,"H10180010","NLA_WY-10106",114.007552949837,0.000147783251231527,1.29625842681275e-06
"1067",2011321,"NLA17_IL-10007",1,"14-Aug-17",0.444,26.02625,"PROB","SAP","Southern Appalachians",-88.27512,37.61538,"Region_05",16.30930354,"Non-Urban","MAN_MADE",12.37368,125,"H05140101","NLA_IL-10052",37.7242141198593,3.16984364960377e-05,8.40267643358289e-07
"1068",2011322,"NLA17_OR-10109",1,"9-Aug-17",0.2836,10,"PROB","WMT","Western Mountains",-124.2457,43.37484,"Region_10",3.780389736,"Urban","MAN_MADE",10.30505,16,"H17100304","NLA_OR-10203",62.712635843741,2.02470193474691e-05,3.22853904561083e-07
"1069",2011323,"NLA17_IN-10161",1,"14-Aug-17",0.451,11.3475,"PROB","UMW","Upper Midwest",-86.76266,41.62674,"Region_05",68.60814917,"Urban","NATURAL",10.02074,242,"H07110001","NLA_IN-10257",87.8871089812976,3.21981866209752e-05,3.66358468200689e-07
"1070",2011325,"NLA17_OR-HP10200",1,"10-Aug-17",0.1473,NA,"HAND","WMT","Western Mountains",-124.10146,43.91271,"Region_10",0,"Non-Urban","NATURAL",312.473,12.85,"H17100207","NLA_OR-10276",NA,1.05161704861855e-05,NA
"1071",2011326,"NLA17_OK-10006",1,"15-Aug-17",2.058,561.47375,"PROB","SPL","Southern Plains",-98.02612,35.52878,"Region_06",105.9289703,"Urban","MAN_MADE",28.62623,418,"H11100301","NLA_OK-10034",8.10521877454831,0.000146926536731634,1.81273992496054e-05
"1072",2011327,"NLA17_IL-10021",1,"15-Aug-17",0.438,22.43625,"PROB","TPL","Temperate Plains",-88.767,37.66889,"Region_05",26.58838834,"Non-Urban","MAN_MADE",31.9294,123,"H05140204","NLA_IL-10058",43.1690675682001,3.12700792460912e-05,7.2436309162086e-07
"1073",2011328,"NLA17_SD-10009",1,"15-Aug-17",0.546,26.03,"PROB","WMT","Western Mountains",-103.5172,43.76821,"Region_08",6.346730643,"Non-Urban","MAN_MADE",45.95914,1576,"H10120109","NLA_SD-10037",46.3839043951708,3.89805097451274e-05,8.403887135725e-07
"1074",2011329,"NLA17_IN-10171",1,"15-Aug-17",2.728,244.5375,"PROB","TPL","Temperate Plains",-87.41204,41.34494,"Region_05",54.11880204,"Urban","MAN_MADE",11.79469,208,"H07120006","NLA_IN-10267",24.6687830913248,0.000194759762975655,7.89498866866059e-06
"1075",2011330,"NLA17_ID-HP001",1,"15-Aug-17",0.216,17.69,"HAND","WMT","Western Mountains",-115.13265,44.412769,"Region_10",0,"Non-Urban","NATURAL",13.4989,1994.78,"H17060205","NLA_ID-10002",27.0006827788884,1.54208609980724e-05,5.71128557168556e-07
"1076",2011331,"NLA17_ME-10014",1,"16-Aug-17",0.426,16.99125,"PROB","NAP","Northern Appalachians",-69.49571716,43.97281299,"Region_01",51.41819825,"Non-Urban","NATURAL",5.993626799,25,"H01050003","NLA_ME-10068",55.4412607199065,3.04133647461983e-05,5.48569140587351e-07
"1077",2011332,"NLA17_ID-10147",1,"16-Aug-17",0.994,35.80875,"PROB","XER","Xeric",-114.8639,42.75928,"Region_10",36.09235442,"Non-Urban","NATURAL",1.007514,902,"H17040212","NLA_ID-10274",61.3827090534183,7.09645177411294e-05,1.15609947549517e-06
"1078",2011333,"NLA17_IN-10126",1,"16-Aug-17",0.89,57.5175,"PROB","TPL","Temperate Plains",-86.03805,39.39399,"Region_05",34.64071731,"Non-Urban","MAN_MADE",7.73461,214,"H05120112","NLA_IN-10223",34.2167560709459,6.35396587420575e-05,1.85697494555921e-06
"1079",2011334,"NLA17_NH-10058",1,"16-Aug-17",0.438,25.83,"PROB","NAP","Northern Appalachians",-71.42369856,42.77160648,"Region_01",10.70166038,"Urban","NATURAL",16.36947618,49,"H01070006","NLA_NH-10034",37.4971735279531,3.12700792460912e-05,8.33931635481278e-07
"1080",2011335,"NLA17_FL-10011",1,"15-Aug-17",0.745,8.32375,"PROB","CPL","Coastal Plains",-81.51214,27.58052,"Region_04",36.42573136,"Urban","NATURAL",17.56297,35,"H03090101","NLA_FL-10111",197.918355206882,5.31876918683515e-05,2.68735518809032e-07
"1081",2011336,"NLA17_IL-10005",1,"16-Aug-17",0.729,44.4725,"PROB","TPL","Temperate Plains",-88.90073,37.82077,"Region_05",306.4014873,"Urban","MAN_MADE",1.85214,129,"H07090001","NLA_IL-10040",36.2480637351185,5.20454058684943e-05,1.43581202705928e-06
"1082",2011337,"NLA17_WI-10112",1,"16-Aug-17",0.355,16.2,"PROB","UMW","Upper Midwest",-91.40429,46.14545,"Region_05",184.994491,"Non-Urban","NATURAL",7.946381,405,"H07030003","NLA_WI-10187",48.4576296917238,2.53444706218319e-05,5.23023325388955e-07
"1083",2011338,"NLA17_OK-10083",1,"16-Aug-17",1.905,103.97375,"PROB","SPL","Southern Plains",-97.78497,35.40102,"Region_06",352.6203768,"Urban","MAN_MADE",1.702816,400,"H11090202","NLA_OK-10181",40.5153971498775,0.000136003426858,3.35683311593579e-06
"1084",2011340,"NLA17_ID-10173",1,"17-Aug-17",0.469,43.86625,"PROB","WMT","Western Mountains",-115.9853,44.37343,"Region_10",6.893651869,"Non-Urban","MAN_MADE",16.09621,1483,"H17050123","NLA_ID-10298",23.6423782679201,3.34832583708146e-05,1.41623900909526e-06
"1085",2011341,"NLA17_MI-10036",1,"16-Aug-17",0.625,24.27875,"PROB","UMW","Upper Midwest",-89.25979,46.24674,"Region_05",58.01738359,"Non-Urban","NATURAL",7.549107,528,"H04020102","NLA_MI-10162",56.9249322536825,4.46205468694224e-05,7.8384892353624e-07
"1086",2011342,"NLA17_WA-HP003",1,"17-Aug-17",0.238,34.20875,"HAND","XER","Xeric",-119.3227985,47.58873889,"Region_10",0,"Non-Urban","NATURAL",40.39461,376.66,"H17020014","NLA_WA-10062",15.384683993473,1.69915042478761e-05,1.1044428507654e-06
"1087",2011343,"NLA17_IN-10142",1,"18-Aug-17",1.064,102.07,"PROB","TPL","Temperate Plains",-86.1305,39.85374,"Region_05",85.82811419,"Urban","NATURAL",3.110684,223,"H05120201","NLA_IN-10238",23.0511364465509,7.59620189905048e-05,3.29536980385498e-06
"1088",2011344,"NLA17_WA-10060",1,"17-Aug-17",0.084,1.93625,"PROB","WMT","Western Mountains",-121.4557,47.4671,"Region_10",4.575911972,"Non-Urban","NATURAL",61.08315,1225,"H17110010","NLA_WA-10137",95.9327034935728,5.99700149925038e-06,6.25125872706398e-08
"1089",2011345,"NLA17_MT-10072",1,"18-Aug-17",0.055,7.82,"PROB","WMT","Western Mountains",-113.9151,47.24417,"Region_08",42.23460555,"Non-Urban","NATURAL",7.425052,1262,"H17010212","NLA_MT-10215",15.5526631084348,3.92660812450917e-06,2.52471753366767e-07
"1090",2011346,"NLA17_FL-10007",2,"18-Aug-17",0.506,17.36375,"PROB","CPL","Coastal Plains",-81.50928,27.84219,"Region_04",1379.193088,"Urban","NATURAL",1.870655,29,"H03090101","NLA_FL-10077",64.4400428866596,3.61247947454844e-05,5.60595448532251e-07
"1091",2011349,"NLA17_MS-10017",1,"21-Aug-17",0.401,14.24375,"PROB","CPL","Coastal Plains",-89.76398,34.00515,"Region_04",14.42101888,"Non-Urban","MAN_MADE",23.67721,97,"H09030001","NLA_MS-10033",62.2542289248932,2.86285428714214e-05,4.59865030309193e-07
"1092",2011351,"NLA17_NE-10040",1,"22-Aug-17",3.706,375.88875,"PROB","SPL","Southern Plains",-100.2425,40.94646,"Region_07",66.41910952,"Non-Urban","MAN_MADE",4.718959,788,"H10200101","NLA_NE-10142",21.8019287177874,0.000264581994716927,1.21357150618085e-05
"1093",2011352,"NLA17_IL-10010",1,"22-Aug-17",0.701,31.365,"PROB","TPL","Temperate Plains",-89.85636,38.3323,"Region_05",6463.483068,"Non-Urban","MAN_MADE",1.334154,114,"H10040105","NLA_IL-10054",49.4221408814574,5.00464053687442e-05,1.01263127165584e-06
"1094",2011353,"NLA17_WA-10010",1,"22-Aug-17",1.114,32.65,"PROB","XER","Xeric",-118.8933,48.03662,"Region_10",14.83827104,"Non-Urban","NATURAL",48.09134,729,"H17020005","NLA_WA-10076",75.4485388366241,7.95316627400585e-05,1.05411799839194e-06
"1095",2011354,"NLA17_WI-10070",1,"21-Aug-17",0.405,20.1,"PROB","UMW","Upper Midwest",-88.92518,45.04591,"Region_05",49.00046501,"Non-Urban","NATURAL",10.62588,372,"H04030202","NLA_WI-10143",44.5561640259827,2.89141143713857e-05,6.48936348167777e-07
"1096",2011355,"NLA17_WA-10038",1,"22-Aug-17",0.015,5.57875,"HAND","WMT","Western Mountains",-121.6434,48.72561,"Region_10",0,"Non-Urban","MAN_MADE",1941.753,214,"H17110005","NLA_WA-10103",5.94570267083097,1.07089312486614e-06,1.80112122007014e-07
"1097",2011356,"NLA17_FL-10001",2,"22-Aug-17",1.594,210.53125,"PROB","CPL","Coastal Plains",-80.83291,26.94453,"Region_04",51.42246091,"Urban","NATURAL",167489.6,2,"H03090201","NLA_FL-10074",16.742510358023,0.000113800242735775,6.79708360946256e-06
"1098",2011357,"NLA17_IL-10003",2,"23-Aug-17",0.964,78.995,"PROB","TPL","Temperate Plains",-89.99254,38.75119,"Region_05",67.99578275,"Urban","MAN_MADE",6.98792,152,"H07070004","NLA_IL-10048",26.9852383728944,6.88227314913972e-05,2.55038441908028e-06
"1099",2011358,"NLA17_NH-10067",1,"23-Aug-17",0.293,6.0975,"PROB","NAP","Northern Appalachians",-71.00934545,44.08673463,"Region_01",7.962035323,"Non-Urban","NATURAL",67.35465331,130,"H01060002","NLA_NH-10043",106.258734574773,2.09181123723852e-05,1.96860168306121e-07
"1100",2011359,"NLA17_ME-10038",1,"23-Aug-17",0.448,15.37875,"PROB","NAP","Northern Appalachians",-68.07819304,44.65505172,"Region_01",48.39694415,"Non-Urban","NATURAL",14.5336506,72,"H01050002","NLA_ME-10080",64.4177876232005,3.1984007996002e-05,4.96508948476876e-07
"1101",2011360,"NLA17_MS-10008",1,"23-Aug-17",0.52,53.41375,"PROB","CPL","Coastal Plains",-88.98125,34.87096,"Region_04",638.9870856,"Non-Urban","MAN_MADE",1.250519,164,"H11070207","NLA_MS-10046",21.5277728586704,3.71242949953595e-05,1.72448377447496e-06
"1102",2011361,"NLA17_MD-10003",2,"23-Aug-17",1.284,55.10625,"PROB","SAP","Southern Appalachians",-77.13091,39.12696,"Region_03",1.621349146,"Urban","MAN_MADE",77.27868,100,"H02070010","NLA_MD-10020",51.5244060180341,9.16684514885414e-05,1.77912679782192e-06
"1103",2011362,"NLA17_WI-10102",1,"23-Aug-17",0.369,19.7,"PROB","UMW","Upper Midwest",-88.53212,45.24231,"Region_05",49.00046501,"Non-Urban","NATURAL",10.51805,359,"H04030104","NLA_WI-10177",41.4198925818527,2.6343970871707e-05,6.36022191985334e-07
"1104",2011371,"NLA17_WA-10022",1,"23-Aug-17",1.869,55.89,"PROB","XER","Xeric",-119.5903,47.73119,"Region_10",2.153228498,"Non-Urban","NATURAL",75.18731,559,"H17020012","NLA_WA-10022",73.947589217254,0.000133433283358321,1.80443047259189e-06
"1105",2011372,"NLA17_NE-10067",1,"23-Aug-17",0.879,120.05,"PROB","SPL","Southern Plains",-100.6285,41.08732,"Region_07",23.14860145,"Non-Urban","MAN_MADE",7.917496,836,"H10200101","NLA_NE-10201",16.1910695727533,6.27543371171557e-05,3.8758611242558e-06
"1106",2011373,"NLA17_ID-10175",1,"23-Aug-17",1.686,547.58,"PROB","XER","Xeric",-114.8125,43.25163,"Region_10",9.287658405,"Non-Urban","MAN_MADE",641.4051,1537,"H17040220","NLA_ID-10300",6.80861568775077,0.000120368387234954,1.76788341059558e-05
"1107",2011374,"NLA17_UT-10019",1,"23-Aug-17",0.18,9.66,"PROB","WMT","Western Mountains",-110.1312,40.83191,"Region_08",8.850559498,"Non-Urban","NATURAL",10.95459,3239,"H14040106","NLA_UT-10346",41.2044581054637,1.28507174983937e-05,3.11876871806006e-07
"1108",2011375,"NLA17_MI-10002",1,"24-Aug-17",0.578,27.17625,"PROB","UMW","Upper Midwest",-86.44956,43.94203,"Region_05",7.291671591,"Urban","NATURAL",239.2614,176,"H04050001","NLA_MI-10056",47.0313167119358,4.12650817448419e-05,8.77395842382814e-07
"1109",2011376,"NLA17_MD-10034",1,"24-Aug-17",0.915,58.1925,"PROB","SAP","Southern Appalachians",-77.20148,39.16392,"Region_03",24.27357434,"Urban","MAN_MADE",12.30208,108,"H02070008","NLA_MD-10053",34.7698572027116,6.53244806168344e-05,1.87876758411708e-06
"1110",2011379,"NLA17_MN-10044",1,"24-Aug-17",0.47,9.53375,"PROB","UMW","Upper Midwest",-91.98468,48.17831,"Region_05",107.6571521,"Non-Urban","NATURAL",16.26863,394,"H09030001","NLA_MN-10164",109.014163536224,3.35546512458057e-05,3.07800841260923e-07
"1111",2011380,"NLA17_WA-10002",1,"24-Aug-17",0.711,9.68625,"PROB","XER","Xeric",-120.1638,47.91805,"Region_10",8.548748106,"Non-Urban","MAN_MADE",76.65288,375,"H17020009","NLA_WA-10052",162.316531984016,5.0760334118655e-05,3.12724363305479e-07
"1112",2011381,"NLA17_OR-10108",1,"15-Aug-17",0.2025,40,"PROB","WMT","Western Mountains",-118.6628,44.28944,"Region_10",14.43240821,"Non-Urban","NATURAL",4.008555,2202,"H17070201","NLA_OR-10202",11.1947362115282,1.44570571856929e-05,1.29141561824433e-06
"1113",2011382,"NLA17_WA-HP001",1,"24-Aug-17",0.051,10.54875,"HAND","WMT","Western Mountains",-121.629648,46.266753,"Region_10",0,"Non-Urban","NATURAL",18.61494,1287.75,"H17080004","NLA_WA-10001",10.6909919975973,3.64103662454487e-06,3.40570512573873e-07
"1114",2011383,"NLA17_WI-10079",1,"24-Aug-17",0.189,8.39,"PROB","UMW","Upper Midwest",-89.48307,45.43764,"Region_05",184.994491,"Non-Urban","NATURAL",9.139986,528,"H07070002","NLA_WI-10154",49.8136851685004,1.34932533733133e-05,2.70874425926749e-07
"1115",2011384,"NLA17_MI-10083",1,"23-Aug-17",0.806,10.81125,"PROB","UMW","Upper Midwest",-84.34722,44.92043,"Region_05",58.01738359,"Non-Urban","NATURAL",5.664574,376,"H04070007","NLA_MI-10175",164.85721541646,5.75426572428072e-05,3.49045427568601e-07
"1116",2011385,"NLA17_MS-10013",1,"24-Aug-17",1.241,92.47,"PROB","CPL","Coastal Plains",-90.05828,34.90176,"Region_04",388.9670162,"Urban","MAN_MADE",2.747319,98,"H08030202","NLA_MS-10051",29.6769832880204,8.85985578639252e-05,2.98543005547634e-06
"1117",2011386,"NLA17_ME-10007",2,"24-Aug-17",0.433,11.0225,"PROB","NAP","Northern Appalachians",-69.12447,45.77843,"Region_01",514.8516013,"Non-Urban","NATURAL",3.390103,338,"H01020001","NLA_ME-10044",86.8673588238055,3.09131148711359e-05,3.55865716302454e-07
"1118",2011389,"NLA17_WA-10048",1,"28-Aug-17",0.456,27.4325,"PROB","WMT","Western Mountains",-122.8824,47.89651,"Region_10",20.78096181,"Non-Urban","NATURAL",36.30143,58,"H17110018","NLA_WA-10127",36.7576961179953,3.25551509959306e-05,8.85668973687192e-07
"1119",2011390,"NLA17_MD-10002",1,"28-Aug-17",0.503,7.7675,"PROB","SAP","Southern Appalachians",-79.22991,39.6863,"Region_03",10.87823131,"Non-Urban","MAN_MADE",12.75269,779,"H05130107","NLA_MD-10016",143.19753806479,3.59106161205112e-05,2.50776770367821e-07
"1120",2011391,"NLA17_CA-10033",1,"2-Aug-17",0.138,5.15625,"HAND","WMT","Western Mountains",-120.3225,39.36817,"Region_09",0,"Non-Urban","NATURAL",13.90868,2314,"H16050102","NLA_CA-10134",59.1825874868488,9.85221674876847e-06,1.66471544539309e-07
"1121",2011392,"NLA17_CA-HP002",1,"3-Aug-17",0.47,33.04125,"HAND","WMT","Western Mountains",-121.3588354,40.40351019,"Region_09",0,"Non-Urban","NATURAL",18.22611,1653.02,"H18020121","NLA_CA-10041",31.4550382208143,3.35546512458057e-05,1.06674965740789e-06
"1122",2011393,"NLA17_WI-10009",1,"28-Aug-17",0.849,204,"PROB","UMW","Upper Midwest",-92.071,44.43379,"Region_05",258.9594243,"Non-Urban","NATURAL",1.757989,204,"H07020002","NLA_WI-10088",9.20293492480021,6.06125508674234e-05,6.5862196530461e-06
"1123",2011394,"NLA17_ID-10006",2,"29-Aug-17",0.486,36.84375,"PROB","WMT","Western Mountains",-116.0927,48.75668,"Region_10",22.95315481,"Non-Urban","NATURAL",21.50993,803,"H17010104","NLA_ID-10063",29.1689818844907,3.46969372456629e-05,1.18951485461724e-06
"1124",2011395,"NLA17_MD-10001",2,"29-Aug-17",0.213,5.5975,"PROB","SAP","Southern Appalachians",-78.65291,39.70337,"Region_03",1.421156708,"Urban","MAN_MADE",85.66903,355,"H02070002","NLA_MD-10010",84.1461653601707,1.52066823730992e-05,1.80717473078066e-07
"1125",2011396,"NLA17_WI-10028",1,"29-Aug-17",0.319,37.6,"PROB","UMW","Upper Midwest",-92.53087,45.26693,"Region_05",113.2937722,"Urban","NATURAL",2.914434,290,"H07030002","NLA_WI-10137",18.7608135092066,2.27743271221532e-05,1.21393068114967e-06
"1126",2011397,"NLA17_WI-10024",1,"29-Aug-17",0.403,25,"PROB","UMW","Upper Midwest",-92.55141,45.27248,"Region_05",53.79553922,"Non-Urban","NATURAL",36.3772,283,"H07030001","NLA_WI-10133",35.646251403424,2.87713286214036e-05,8.07134761402708e-07
"1127",2011398,"NLA17_WA-10021",1,"29-Aug-17",0.433,14.05375,"PROB","WMT","Western Mountains",-122.9161,47.47637,"Region_10",46.81876073,"Non-Urban","NATURAL",2.488884,98,"H17110018","NLA_WA-10117",68.1309588284548,3.09131148711359e-05,4.53730806122532e-07
"1128",2011399,"NLA17_ME-10040",1,"29-Aug-17",0.313,9.32125,"PROB","NAP","Northern Appalachians",-69.90858434,46.05712781,"Region_01",172.8359077,"Non-Urban","NATURAL",75.48059298,445,"H01010006","NLA_ME-10082",74.2538556992046,2.23459698722068e-05,3.00940195789e-07
"1129",2011400,"NLA17_ME-10003",1,"28-Aug-17",0.223,6.46,"PROB","NAP","Northern Appalachians",-70.36642,45.63439,"Region_01",27.48412701,"Non-Urban","NATURAL",282.8831,379,"H01030001","NLA_ME-10032",76.3345541465667,1.59206111230099e-05,2.0856362234646e-07
"1130",2011401,"NLA17_OK-10089",1,"28-Aug-17",1.415,190.155,"PROB","CPL","Coastal Plains",-94.97337,33.92564,"Region_06",3.223161635,"Non-Urban","MAN_MADE",22.5844,122,"H11140106","NLA_OK-10187",16.4549860610138,0.000101020918112372,6.13922842218128e-06
"1131",2011402,"NLA17_OK-10014",1,"29-Aug-17",0.66,20.67375,"PROB","CPL","Coastal Plains",-96.41862,34.22828,"Region_06",204.7344836,"Non-Urban","MAN_MADE",5.12374,212,"H11140102","NLA_OK-10106",70.5949286460136,4.71192974941101e-05,6.67460090941969e-07
"1132",2011403,"NLA17_OK-10087",1,"29-Aug-17",1.054,204.995,"PROB","CPL","Coastal Plains",-96.06914,34.17158,"Region_06",87.00252875,"Non-Urban","MAN_MADE",2.793829,141,"H11140104","NLA_OK-10185",11.3696257855859,7.5248090240594e-05,6.61834361654993e-06
"1133",2011404,"NLA17_NH-10066",1,"30-Aug-17",0.293,15.77125,"PROB","NAP","Northern Appalachians",-71.30329055,43.48232531,"Region_01",7.148709134,"Non-Urban","NATURAL",32.74688356,247,"H01070006","NLA_NH-10042",41.08188216341,2.09181123723852e-05,5.09180964230898e-07
"1134",2011405,"NLA17_ID-10172",1,"30-Aug-17",0.454,6.58375,"PROB","WMT","Western Mountains",-116.1556,48.13497,"Region_10",11.6948133,"Non-Urban","NATURAL",6.23316,840,"H17010213","NLA_ID-10026",152.486483678793,3.24123652459485e-05,2.12558939415403e-07
"1135",2011406,"NLA17_WI-10021",1,"30-Aug-17",0.375,9.39,"PROB","UMW","Upper Midwest",-92.17979,46.03363,"Region_05",49.00046501,"Non-Urban","NATURAL",12.13833,290,"H07030001","NLA_WI-10130",88.3109392302936,2.67723281216535e-05,3.03159816382857e-07
"1136",2011407,"NLA17_WY-10001",2,"30-Aug-17",0.17,15.55125,"PROB","XER","Xeric",-109.2607,44.78761,"Region_08",212.095493,"Non-Urban","MAN_MADE",16.7705,1473,"H10070006","NLA_WY-10039",24.1731054491127,1.21367887484829e-05,5.02078178330555e-07
"1137",2011408,"NLA17_WA-10004",1,"30-Aug-17",0.113,12.145,"PROB","WMT","Western Mountains",-122.7843,47.40953,"Region_10",211.6860825,"Urban","NATURAL",7.18501,63,"H17110019","NLA_WA-10042",20.5745219243228,8.06739487399158e-06,3.92106067089436e-07
"1138",2011410,"NLA17_AZ-10001",2,"30-Aug-17",0.68,49.11,"PROB","XER","Xeric",-111.5241,33.5693,"Region_09",4.785734892,"Non-Urban","MAN_MADE",373.4884,459,"H15060106","NLA_AZ-10016",30.6187746785187,4.85471549939316e-05,1.58553552529948e-06
"1139",2011411,"NLA17_ID-10168",1,"31-Aug-17",0.264,48.02375,"PROB","WMT","Western Mountains",-116.1716,46.7701,"Region_10",9.334238164,"Non-Urban","MAN_MADE",30.6239,859,"H17060308","NLA_ID-10294",12.1561677802797,1.8847718997644e-05,1.55046551991653e-06
"1140",2011412,"NLA17_WI-10124",1,"31-Aug-17",0.588,23.4,"PROB","UMW","Upper Midwest",-91.27454,45.35179,"Region_05",53.79553922,"Non-Urban","NATURAL",42.43502,326,"H07050003","NLA_WI-10199",55.5661487169236,4.19790104947526e-05,7.55478136672935e-07
"1141",2011413,"NLA17_WI-10020",1,"31-Aug-17",0.228,17.8,"PROB","UMW","Upper Midwest",-92.43545,45.75032,"Region_05",49.00046501,"Non-Urban","NATURAL",15.72792,301,"H07030004","NLA_WI-10129",28.3245926617109,1.62775754979653e-05,5.74679950118728e-07
