"","VISIT_ID","NTL_PPM","PTL_PPB","SITE_ID","VISIT_NO","DATE_COL","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","AGGR_ECO9_2015","CHLA_COND","NTL_COND","PTL_COND","TROPHIC_STATE","tn.tp","TN_mol","TP_mol"
"988",8155,0.168,12,"NLA12_MT-120",1,"8/22/2012","PROB",-114.3920285,48.6294753,"Region_8",106.3293053,"No","NATURAL",7.457619833,1727.34,17010206,"NLA_MT-10120","WMT","Good","Good","Good","Oligotrophic",30.9582828565717,1.19940029985008e-05,3.874246854733e-07
"989",8156,1.721,328,"NLA12_ND-105",1,"8/22/2012","PROB",-98.90839834,48.03204771,"Region_8",11.14466246,"Yes","NATURAL",19994.28204,434.35,9020201,"NLA_ND-10051","TPL","Poor","Poor","Poor","Eutrophic",11.602614284878,0.000122867137859642,1.05896080696035e-05
"990",8157,0.435,31,"NLA12_WA-101",2,"8/21/2012","PROB",-124.0356028,46.42201675,"Region_10",92.29875177,"Yes","NATURAL",17.62294147,6.52,17100106,"NLA_WA-10040",NA,NA,NA,NA,NA,31.02961530555,3.1055900621118e-05,1.00084710413936e-06
"991",8159,17.4,566,"NLA12_NE-127",1,"8/22/2012","PROB",-102.436373,42.0197906,"Region_7",20.93149912,"No","NATURAL",122.2560797,1180.14,10180009,"NLA_NE-10121","SPL","Fair","Poor","Fair","Eutrophic",67.9800759344205,0.00124223602484472,1.82735309981573e-05
"992",8164,0.245,30,"NLA12_OR-160",1,"8/21/2012","PROB",-121.9093017,43.81091778,"Region_10",73.64840544,"No","NATURAL",3.886327545,1534.99,17070301,"NLA_OR-10114","WMT","Good","Good","Fair","Oligotrophic",18.0589983330002,1.74912543728136e-05,9.6856171368325e-07
"993",8165,0.083,65,"NLA12_OR-103",1,"8/22/2012","PROB",-121.742747,44.011243,"Region_10",39.54865967,"No","NATURAL",97.254939,1655.84,17070301,"NLA_OR-10053","WMT","Good","Good","Poor","Oligotrophic",2.82366755724775,5.9256086242593e-06,2.09855037964704e-06
"994",8167,0.621,40,"NLA12_IN-104",1,"8/22/2012","PROB",-87.11795032,38.21375521,"Region_5",79.86735895,"No","MAN_MADE",10.91514258,179.9,5140201,"NLA_IN-10061","TPL","Fair","Good","Good","Eutrophic",34.3305243820197,4.43349753694581e-05,1.29141561824433e-06
"995",8168,0.376,27,"NLA12_IN-115",1,"8/22/2012","PROB",-86.47054783,39.02600151,"Region_5",7.1217646,"Yes","MAN_MADE",2761.795165,172.67,5120208,"NLA_IN-10008","SAP","Good","Fair","Fair","Eutrophic",30.7944824181772,2.68437209966445e-05,8.71705542314925e-07
"996",8169,0.198,14,"NLA12_OH-118",2,"8/21/2012","PROB",-83.37874497,40.70340664,"Region_5",22.92435556,"No","MAN_MADE",102.7107705,269.65,4100011,"NLA_OH-10045",NA,NA,NA,NA,NA,31.2741837020469,1.4135789248233e-05,4.51995466385517e-07
"997",8171,0.756,45,"NLA12_NC-134",1,"8/22/2012","PROB",-78.15717765,35.71052114,"Region_4",26.08451647,"No","MAN_MADE",309.8431335,43.83,3020203,"NLA_NC-10056","SAP","Good","Poor","Poor","Eutrophic",37.1499394278861,5.39730134932534e-05,1.45284257052487e-06
"998",8176,2.9,753,"NLA12_SD-154",1,"8/22/2012","PROB",-97.72143694,44.83195396,"Region_8",34.0180172,"No","NATURAL",125.1226816,531,10170201,"NLA_SD-10128","TPL","Poor","Poor","Poor","Hypereutrophic",8.51631761374103,0.00020703933747412,2.43108990134496e-05
"999",8178,1.145,36,"NLA12_GA-127",1,"8/22/2012","PROB",-82.90033962,32.09647199,"Region_4",11.68312202,"Yes","MAN_MADE",138.376504,48.23,3070105,"NLA_GA-10048","CPL","Fair","Poor","Good","Eutrophic",70.3318132356639,8.17448418647819e-05,1.1622740564199e-06
"1000",8182,0.228,72,"NLA12_WA-125",1,"8/23/2012","PROB",-124.0473316,47.13372828,"Region_10",39.64053551,"No","NATURAL",7.674700246,10.82,17100105,"NLA_WA-10077","WMT","Poor","Good","Poor","Mesotrophic",7.00246874136741,1.62775754979653e-05,2.3245481128398e-06
"1001",8183,0.253,11,"NLA12_AZ-R01",1,"8/22/2012","HAND",-111.0867324,34.42742317,"Region_9",NA,"No","MAN_MADE",24.13835303,2220,15020008,"NLA_AZ-10043",NA,NA,NA,NA,NA,50.8600361215107,1.80623973727422e-05,3.55139295017192e-07
"1002",8184,0.215,16,"NLA12_CO-109",1,"8/23/2012","PROB",-105.7470802,40.05558648,"Region_8",33.9172379,"No","MAN_MADE",51.02796638,3029.04,14010001,"NLA_CO-10039","WMT","Poor","Good","Good","Mesotrophic",29.714423277513,1.53494681230813e-05,5.16566247297733e-07
"1003",8185,0.2,4,"NLA12_ME-107",1,"8/23/2012","PROB",-67.69865499,44.76671955,"Region_1",97.0831352,"No","NATURAL",83.44653561,69.91,1050002,"NLA_ME-10031","NAP","Good","Good","Good","Oligotrophic",110.565295916328,1.42785749982152e-05,1.29141561824433e-07
"1004",8186,0.616,81,"NLA12_NE-160",1,"8/23/2012","PROB",-103.4942217,41.93354662,"Region_7",20.93149912,"No","MAN_MADE",785.0606322,1253.72,10180009,"NLA_NE-10152","SPL","Good","Good","Poor","Eutrophic",16.8168450085081,4.39780109945028e-05,2.61511662694477e-06
"1005",8192,0.34,9,"NLA12_WI-179",1,"8/21/2012","PROB",-89.71210018,45.80478692,"Region_5",109.2550465,"No","NATURAL",213.7513727,482.82,7070001,"NLA_WI-10114","UMW","Fair","Good","Good","Mesotrophic",83.5382235812253,2.42735774969658e-05,2.90568514104975e-07
"1006",8193,0.76,49,"NLA12_WI-109",1,"8/22/2012","PROB",-89.88146231,45.71958321,"Region_5",19.6240585,"No","MAN_MADE",1780.118125,464.14,7070001,"NLA_WI-10029","UMW","Good","Fair","Poor","Eutrophic",34.2978060801669,5.42585849932177e-05,1.58198413234931e-06
"1007",8194,0.87,32,"NLA12_WI-115",1,"8/20/2012","PROB",-89.6943733,45.89865584,"Region_5",128.4687743,"No","NATURAL",5.274373395,485.23,7070001,"NLA_WI-10050","UMW","Good","Fair","Fair","Eutrophic",60.1198796545031,6.2111801242236e-05,1.03313249459547e-06
"1008",8198,0.319,67,"NLA12_AZ-130",2,"8/22/2012","PROB",-111.6185016,33.84530018,"Region_9",4.533989399,"No","MAN_MADE",622.6993198,533.25,15060203,"NLA_AZ-10068",NA,NA,NA,NA,NA,10.52845653651,2.27743271221532e-05,2.16312116055926e-06
"1009",8199,0.431,16,"NLA12_VT-112",2,"8/24/2012","PROB",-72.94729757,44.41873636,"Region_1",19.45340953,"Yes","NATURAL",10.86068556,191.17,2010003,"NLA_VT-10020",NA,NA,NA,NA,NA,59.5670531749215,3.07703291211537e-05,5.16566247297733e-07
"1010",8200,0.901,10,"NLA12_MT-164",1,"8/23/2012","PROB",-114.3675211,48.16778753,"Region_8",36.41053135,"Yes","NATURAL",92.42796828,1007.13,17010208,"NLA_MT-10163","WMT","Good","Poor","Good","Oligotrophic",199.238663241222,6.43249803669594e-05,3.22853904561083e-07
"1011",8201,0.74,36,"NLA12_PA-111",1,"8/23/2012","PROB",-79.65610085,41.23632668,"Region_3",53.03929921,"No","MAN_MADE",101.6901803,420.82,5010003,"NLA_PA-10033","SAP","Good","Poor","Poor","Eutrophic",45.4546216544902,5.28307274933962e-05,1.1622740564199e-06
"1012",8202,0.39,17,"NLA12_PA-115",1,"8/22/2012","PROB",-80.49312977,40.99943137,"Region_3",72.92903642,"Yes","MAN_MADE",10.5763192,337.25,5030103,"NLA_PA-10037","NAP","Good","Good","Fair","Eutrophic",50.7299593027856,2.78432212465196e-05,5.48851637753842e-07
"1013",8203,1.753,122,"NLA12_TX-218",1,"8/22/2012","PROB",-97.01641569,33.5630296,"Region_6",22.92651159,"No","MAN_MADE",203.1477418,211.86,12030103,"NLA_TX-10197","SPL","Poor","Poor","Poor","Hypereutrophic",31.773928482184,0.000125151709859356,3.93881763564522e-06
"1014",8207,0.234,9,"NLA12_OH-115",1,"8/23/2012","PROB",-82.47378134,39.65347461,"Region_5",16.94408889,"No","MAN_MADE",47.7415983,240.23,5030204,"NLA_OH-10042","SAP","Good","Good","Good","Mesotrophic",57.4939538764903,1.67059327479118e-05,2.90568514104975e-07
"1015",8217,0.311,15,"NLA12_AR-103",1,"8/24/2012","PROB",-93.07012469,34.41755034,"Region_6",20.64042006,"Yes","MAN_MADE",2428.921192,118.4,8040101,"NLA_AR-10014","SAP","Good","Fair","Good","Mesotrophic",45.8477427066372,2.22031841222246e-05,4.84280856841625e-07
"1016",8218,0.571,37,"NLA12_AZ-106",1,"8/23/2012","PROB",-114.7138943,33.40602291,"Region_9",6.028067123,"No","MAN_MADE",55.00641968,69.11,15030104,"NLA_AZ-10019","XER","Good","Fair","Good","Mesotrophic",34.1258291720124,4.07653316199043e-05,1.19455944687601e-06
"1017",8219,4.094,392,"NLA12_AZ-123",1,"8/24/2012","PROB",-114.5090632,33.0266436,"Region_9",4.379421579,"No","NATURAL",18.87422654,57.69,15030104,"NLA_AZ-10062","XER","Good","Poor","Poor","Hypereutrophic",23.0946082388492,0.000292282430213465,1.26558730587945e-05
"1018",8220,3.513,873,"NLA12_NE-154",1,"8/26/2012","PROB",-96.84481374,40.57928385,"Region_7",20.93149912,"No","MAN_MADE",52.77776641,409.1,10200203,"NLA_NE-10146","TPL","Good","Poor","Poor","Hypereutrophic",8.8984165991766,0.00025080316984365,2.81851458681826e-05
"1019",8221,12.875,1156,"NLA12_NE-156",1,"8/24/2012","PROB",-101.2441503,42.35166617,"Region_7",35.96074546,"No","NATURAL",15.61368393,1015.33,10210006,"NLA_NE-10148","SPL","Poor","Fair","Poor","Hypereutrophic",24.6285153100816,0.000919183265510102,3.73219113672612e-05
"1020",8229,0.993,267,"NLA12_NE-101",2,"8/26/2012","PROB",-99.29220135,40.06311139,"Region_7",8.264109252,"No","MAN_MADE",5312.030314,593.39,10250009,"NLA_NE-10076",NA,NA,NA,NA,NA,8.22407032546167,7.08931248661384e-05,8.62019925178092e-06
"1021",8238,0.286,9,"NLA12_WA-103",1,"8/27/2012","PROB",-122.577182,47.12004952,"Region_10",6.627173234,"Yes","NATURAL",441.4865513,72.65,17110019,"NLA_WA-10046","WMT","Good","Fair","Good","Oligotrophic",70.2703880712659,2.04183622474477e-05,2.90568514104975e-07
"1022",8242,0.9,104,"NLA12_NE-166",1,"8/25/2012","PROB",-99.69727541,40.72029355,"Region_7",142.25,"No","MAN_MADE",3.839355919,720.23,10200101,"NLA_NE-10158","SPL","Good","Poor","Poor","Eutrophic",19.1363012162875,6.42535874919683e-05,3.35768060743527e-06
"1023",8243,4.5,421,"NLA12_NE-149",1,"8/24/2012","PROB",-100.2425074,40.94645984,"Region_7",86.05171862,"No","MAN_MADE",4.718959414,787,10200101,"NLA_NE-10142","SPL","Good","Poor","Poor","Hypereutrophic",23.6362865379323,0.000321267937459841,1.35921493820216e-05
"1024",8245,2.42,84,"NLA12_SD-157",1,"8/27/2012","PROB",-99.21601903,45.91255997,"Region_8",4.286270167,"No","NATURAL",22.44453642,583.8,10130106,"NLA_SD-10131","NPL","Good","Poor","Poor","Hypereutrophic",63.7066705041697,0.000172770757478404,2.7119727983131e-06
"1025",8248,4.025,319,"NLA12_NE-170",1,"8/27/2012","PROB",-96.85405546,40.76510679,"Region_7",20.93149912,"No","MAN_MADE",88.24165564,375.32,10200203,"NLA_NE-10162","TPL","Poor","Poor","Poor","Hypereutrophic",27.9012737343711,0.000287356321839081,1.02990395554986e-05
"1026",8249,2.353,815,"NLA12_SD-162",1,"8/27/2012","PROB",-96.84466113,44.20860117,"Region_8",34.0180172,"No","NATURAL",394.9502606,479.76,10170202,"NLA_SD-10136","TPL","Poor","Poor","Poor","Hypereutrophic",6.38429794579432,0.000167987434854002,2.63125932217283e-05
"1027",8250,3.55,738,"NLA12_MT-151",1,"8/27/2012","PROB",-110.9852659,48.38062147,"Region_8",64.55393722,"No","MAN_MADE",9.503719636,913.5,10030203,"NLA_MT-10151","NPL","Good","Poor","Poor","Hypereutrophic",10.6370406640369,0.000253444706218319,2.38266181566079e-05
"1028",8251,3.888,882,"NLA12_AZ-157",1,"8/17/2012","PROB",-109.4431103,34.03125525,"Region_9",4.379421579,"No","MAN_MADE",17.28230542,2519.09,15020001,"NLA_AZ-10095","WMT","Fair","Poor","Poor","Hypereutrophic",9.74779751752112,0.000277575497965303,2.84757143822875e-05
"1029",8253,0.2,4,"NLA12_ME-126",2,"8/27/2012","PROB",-67.58003846,44.87076276,"Region_1",69.70784816,"No","NATURAL",11.03774624,60.31,1050002,"NLA_ME-10055",NA,NA,NA,NA,NA,110.565295916328,1.42785749982152e-05,1.29141561824433e-07
"1030",8256,0.448,21,"NLA12_OH-106",1,"8/27/2012","PROB",-81.52247236,39.77597099,"Region_5",133.6314581,"Yes","MAN_MADE",24.24931458,241.93,5030201,"NLA_OH-10003","SAP","Poor","Poor","Fair","Eutrophic",47.1745262576331,3.1984007996002e-05,6.77993199578275e-07
"1031",8258,0.116,36,"NLA12_CO-R01",1,"8/27/2012","HAND",-107.231024,39.9856728,"Region_8",NA,"No","NATURAL",130.9079857,2934,14050005,"NLA_CO-10004",NA,NA,NA,NA,NA,7.12531907016333,8.2815734989648e-06,1.1622740564199e-06
"1032",8264,1.39,23.9,"NLA12_CA-102",1,"8/28/2012","PROB",-116.7444419,33.23504244,"Region_9",19.19379315,"No","MAN_MADE",731.021414,818.28,18070303,"NLA_CA-10026","WMT","Poor","Poor","Good","Hypereutrophic",128.607331651628,9.92360962375955e-05,7.71620831900989e-07
"1033",8265,0.443,53,"NLA12_CA-156",1,"8/27/2012","PROB",-117.2618539,34.49328953,"Region_9",20.86922853,"Yes","MAN_MADE",76.83942876,846.17,18090208,"NLA_CA-10091","XER","Good","Good","Fair","Hypereutrophic",18.4831796569559,3.16270436210466e-05,1.71112569417374e-06
"1034",8266,1.891,67,"NLA12_SD-103",1,"8/28/2012","PROB",-96.63402874,44.87790723,"Region_8",81.1953635,"No","NATURAL",427.2452702,530.52,7020003,"NLA_SD-10010","TPL","Good","Poor","Fair","Eutrophic",62.411634202321,0.000135003926608125,2.16312116055926e-06
"1035",8275,3.094,99,"NLA12_SD-150",1,"8/28/2012","PROB",-99.64575832,45.75621315,"Region_8",9.59308085,"No","NATURAL",17.66222672,554.3,10130106,"NLA_SD-10124","NPL","Good","Poor","Poor","Eutrophic",69.1088940535591,0.000220889555222389,3.19625365515472e-06
"1036",8276,2.535,39,"NLA12_SD-141",1,"8/28/2012","PROB",-99.28278555,45.81116472,"Region_8",4.286270167,"No","NATURAL",47.89237558,581.29,10130106,"NLA_SD-10115","NPL","Good","Poor","Good","Mesotrophic",143.734884691226,0.000180980938102377,1.25913022778822e-06
"1037",8277,1.703,209,"NLA12_GA-101",2,"8/28/2012","PROB",-81.41324075,31.05990761,"Region_4",1148.622872,"No","MAN_MADE",9.741400804,0.71,3070203,"NLA_GA-10009",NA,NA,NA,NA,NA,18.018440090479,0.000121582066109802,6.74764660532664e-06
"1038",8278,3.344,343,"NLA12_MT-135",1,"8/28/2012","PROB",-109.6237599,48.02656863,"Region_8",64.55393722,"No","MAN_MADE",9.820179156,1128.79,10040101,"NLA_MT-10135","NPL","Good","Poor","Poor","Hypereutrophic",21.5586209646763,0.000238737773970158,1.10738889264452e-05
"1039",8279,2.308,260,"NLA12_NE-129",2,"8/28/2012","PROB",-96.48110256,41.38619711,"Region_7",27.9086655,"Yes","MAN_MADE",43.7105103,359.2,10200202,"NLA_NE-10123",NA,NA,NA,NA,NA,19.6295925365295,0.000164774755479403,8.39420151858817e-06
"1040",8282,0.666,28,"NLA12_CO-R10",1,"8/28/2012","HAND",-107.7039121,40.17407647,"Region_8",NA,"No","NATURAL",1.889683719,2297.97,14050002,"NLA_CO-10050",NA,NA,NA,NA,NA,52.5974907716244,4.75476547440565e-05,9.03990932771033e-07
"1041",8283,1.231,93,"NLA12_MN-123",2,"8/28/2012","PROB",-96.37029506,45.26728203,"Region_5",222.5049202,"No","MAN_MADE",2.270237866,308.06,7020001,"NLA_MN-10083",NA,NA,NA,NA,NA,29.2700815640859,8.78846291140144e-05,3.00254131241807e-06
"1042",8284,1.96,72,"NLA12_MN-171",1,"8/28/2012","PROB",-96.51288831,45.50796963,"Region_5",222.5049202,"No","NATURAL",1.121517679,346.17,9020102,"NLA_MN-10131","TPL","Fair","Poor","Fair","Eutrophic",60.1966611100006,0.000139930034982509,2.3245481128398e-06
"1043",8285,0.231,4,"NLA12_MD-101",2,"8/28/2012","PROB",-78.6529137,39.70336556,"Region_3",3.760771862,"Yes","MAN_MADE",85.66903349,380.07,2070002,"NLA_MD-10010",NA,NA,NA,NA,NA,127.702916783358,1.64917541229385e-05,1.29141561824433e-07
"1044",8289,2.289,235,"NLA12_MO-122",1,"8/29/2012","PROB",-92.57464272,40.14196149,"Region_7",299.440943,"Yes","MAN_MADE",5.282882156,282.99,7110005,"NLA_MO-10056","TPL","Poor","Poor","Poor","Hypereutrophic",21.5390606257424,0.000163418290854573,7.58706675718546e-06
"1045",8290,2.233,392,"NLA12_MO-126",1,"8/28/2012","PROB",-92.69885469,40.23250489,"Region_7",299.440943,"No","NATURAL",6.089044728,226.99,10280201,"NLA_MO-10060","TPL","Good","Poor","Poor","Hypereutrophic",12.5965462133245,0.000159420289855072,1.26558730587945e-05
"1046",8291,0.141,34,"NLA12_WA-146",1,"8/28/2012","PROB",-121.5971666,46.42220235,"Region_10",186.4166667,"No","NATURAL",3.978646868,1021.62,17080004,"NLA_WA-10098","WMT","Good","Good","Fair","Oligotrophic",9.17041572011893,1.00663953737417e-05,1.09770327550768e-06
"1047",8293,1.524,125,"NLA12_IN-142",1,"8/29/2012","PROB",-85.75451022,38.6607598,"Region_5",8.10995549,"Yes","MAN_MADE",17.88193818,168.49,5120207,"NLA_IN-10090","TPL","Good","Fair","Poor","Eutrophic",26.9602417562373,0.0001088027414864,4.03567380701354e-06
"1048",8295,0.67,25,"NLA12_MN-144",1,"8/28/2012","PROB",-94.12488338,46.65012172,"Region_5",202.4419184,"No","NATURAL",5.551280412,378.13,7010105,"NLA_MN-10104","UMW","Good","Good","Good","Oligotrophic",59.2629986111516,4.78332262440208e-05,8.07134761402708e-07
"1049",8297,0.104,16,"NLA12_CO-107",1,"8/29/2012","PROB",-107.885134,37.8246388,"Region_8",33.9172379,"No","MAN_MADE",50.09886464,2959.6,14030003,"NLA_CO-10003","WMT","Good","Good","Good","Oligotrophic",14.3734884691226,7.42485899907189e-06,5.16566247297733e-07
"1050",8298,0.484,37,"NLA12_CT-101",2,"8/29/2012","PROB",-72.21958455,41.92395129,"Region_1",162.7718671,"Yes","MAN_MADE",19.46022047,205.1,1100002,"NLA_CT-10020",NA,NA,NA,NA,NA,28.9262720127041,3.45541514956807e-05,1.19455944687601e-06
"1051",8299,0.225,10,"NLA12_WV-101",2,"8/28/2012","PROB",-79.49872597,39.46941047,"Region_3",15.05817739,"No","MAN_MADE",60.88711264,782.59,5020006,"NLA_WV-10013",NA,NA,NA,NA,NA,49.7543831623474,1.60633968729921e-05,3.22853904561083e-07
"1052",8300,4.65,525,"NLA12_TX-199",1,"8/29/2012","PROB",-95.99865481,32.04833893,"Region_6",134.4562334,"No","MAN_MADE",6.176894879,90.15,12030105,"NLA_TX-10178","CPL","Fair","Poor","Poor","Hypereutrophic",19.5858524194637,0.000331976868708503,1.69498299894569e-05
"1053",8301,0.691,47,"NLA12_NE-157",1,"8/29/2012","PROB",-96.35328376,41.09244722,"Region_7",27.9086655,"No","MAN_MADE",37.83887485,323.19,10200203,"NLA_NE-10149","TPL","Fair","Good","Good","Eutrophic",32.5109019056095,4.93324766188334e-05,1.51741335143709e-06
"1054",8302,1.599,339,"NLA12_MT-103",1,"8/29/2012","PROB",-109.7597298,48.96610899,"Region_8",5.551911668,"No","MAN_MADE",54.88407471,845.16,10050007,"NLA_MT-10078","NPL","Good","Fair","Poor","Mesotrophic",10.430319066089,0.00011415720711073,1.09447473646207e-05
"1055",8303,0.348,13,"NLA12_IL-114",1,"8/29/2012","PROB",-90.16117672,40.50804437,"Region_5",33.22957761,"No","MAN_MADE",72.90324707,196.36,7130005,"NLA_IL-10042","TPL","Fair","Good","Good","Mesotrophic",59.1949584290492,2.48447204968944e-05,4.19710075929408e-07
"1056",8307,1.234,9,"NLA12_IN-117",1,"8/29/2012","PROB",-86.21183124,39.71553494,"Region_5",79.86735895,"Yes","MAN_MADE",18.96019997,211.85,5120201,"NLA_IN-10017","TPL","Poor","Fair","Good","Mesotrophic",303.194611468329,8.80988077389876e-05,2.90568514104975e-07
"1057",8308,0.785,42,"NLA12_MN-101",2,"8/29/2012","PROB",-93.37906583,47.58635938,"Region_5",173.6545526,"No","NATURAL",145.755289,412.98,7010103,"NLA_MN-10054",NA,NA,NA,NA,NA,41.3303606163415,5.60434068679946e-05,1.35598639915655e-06
"1058",8311,2.133,419,"NLA12_SD-198",1,"8/29/2012","PROB",-97.1985202,44.59545614,"Region_8",34.0180172,"No","NATURAL",285.0206203,504.37,10170201,"NLA_SD-10172","TPL","Good","Poor","Poor","Oligotrophic",11.2570776224118,0.000152281002355965,1.35275786011094e-05
"1059",8314,0.4,9,"NLA12_ME-115",1,"8/29/2012","PROB",-69.12446592,45.77842979,"Region_1",168.2222222,"No","NATURAL",3.390103339,340.18,1020001,"NLA_ME-10044","NAP","Good","Good","Good","Oligotrophic",98.2802630367356,2.85571499964304e-05,2.90568514104975e-07
"1060",8316,0.629,39,"NLA12_GA-114",1,"8/29/2012","PROB",-81.92934836,32.38244403,"Region_4",42.11915272,"No","MAN_MADE",8.004731299,62.26,3060203,"NLA_GA-10035","CPL","Good","Fair","Fair","Eutrophic",35.6643954519846,4.49061183693867e-05,1.25913022778822e-06
"1061",8318,1.943,147,"NLA12_IN-191",1,"8/30/2012","PROB",-85.19511755,38.93722484,"Region_5",19.97556585,"No","MAN_MADE",4.034012448,278.42,5090203,"NLA_IN-10139","TPL","Poor","Poor","Poor","Hypereutrophic",29.2283496551598,0.00013871635610766,4.74595239704792e-06
"1062",8319,0.591,92,"NLA12_WA-114",1,"8/30/2012","PROB",-122.9080173,47.03340588,"Region_10",15.37306086,"Yes","MAN_MADE",109.4043479,0,17110019,"NLA_WA-10066","WMT","Poor","Poor","Poor","Mesotrophic",14.2052369318586,4.21931891197258e-05,2.97025592196197e-06
"1063",8320,1.201,75,"NLA12_AZ-143",1,"8/30/2012","PROB",-112.0134231,35.11670652,"Region_9",4.379421579,"No","MAN_MADE",16.72327332,1997.64,15060202,"NLA_AZ-10081","WMT","Fair","Poor","Poor","Eutrophic",35.4103787721358,8.57428428642821e-05,2.42140428420812e-06
"1064",8321,0.211,25,"NLA12_UT-374",1,"8/30/2012","PROB",-111.2003351,39.10008113,"Region_8",1.293761905,"No","MAN_MADE",151.3345341,1894.31,14060009,"NLA_UT-10298","XER","Good","Good","Good","Oligotrophic",18.6634219506761,1.5063896623117e-05,8.07134761402708e-07
"1065",8324,0.85,35,"NLA12_PA-103",1,"8/28/2012","PROB",-75.13281395,41.69578514,"Region_3",83.70541413,"No","NATURAL",20.12664126,384.84,2040101,"NLA_PA-10025","NAP","Good","Poor","Poor","Eutrophic",53.7031437307877,6.06839437424145e-05,1.12998866596379e-06
"1066",8325,1.079,114,"NLA12_CO-105",1,"8/30/2012","PROB",-108.4056506,37.4167824,"Region_8",33.9172379,"Yes","MAN_MADE",65.38610038,2213,14080202,"NLA_CO-10001","WMT","Fair","Poor","Poor","Hypereutrophic",20.9298165427574,7.70329121153709e-05,3.68053451199635e-06
"1067",8326,2.396,697,"NLA12_NE-158",1,"8/30/2012","PROB",-96.83069073,40.16908467,"Region_7",27.9086655,"No","MAN_MADE",38.5914698,403.72,10270202,"NLA_NE-10150","SPL","Good","Poor","Poor","Mesotrophic",7.60156238208094,0.000171057328478618,2.25029171479075e-05
"1068",8327,1.133,68,"NLA12_IL-103",1,"8/30/2012","PROB",-90.40342515,40.98833771,"Region_5",13.83703919,"Yes","MAN_MADE",42.64361798,229.16,7080104,"NLA_IL-10026","TPL","Poor","Fair","Fair","Hypereutrophic",36.8442589038821,8.0888127364889e-05,2.19540655101537e-06
"1069",8328,4.175,390,"NLA12_MT-119",1,"8/30/2012","PROB",-110.0578148,48.41240242,"Region_8",16.62219909,"No","MAN_MADE",18.71955896,810.05,10050006,"NLA_MT-10119","NPL","Good","Poor","Poor","Hypereutrophic",23.6723133564445,0.000298065253087742,1.25913022778822e-05
"1070",8329,0.159,10,"NLA12_UT-122",1,"8/29/2012","PROB",-110.0193773,40.83133152,"Region_8",1.203917328,"No","NATURAL",11.21402929,3169.23,14040106,"NLA_UT-10069","WMT","Poor","Good","Good","Mesotrophic",35.1597641013922,1.13514671235811e-05,3.22853904561083e-07
"1071",8330,1.199,86,"NLA12_TX-118",1,"8/30/2012","PROB",-95.32520155,29.16088523,"Region_6",24.85716519,"Yes","MAN_MADE",37.73518046,1.82,12040205,"NLA_TX-10098","CPL","Fair","Poor","Poor","Eutrophic",30.8297185589946,8.56000571143e-05,2.77654357922532e-06
"1072",8333,0.319,39.7,"NLA12_CA-181",1,"8/29/2012","PROB",-121.6910013,37.17995179,"Region_9",17.23202013,"Yes","MAN_MADE",14.37020861,95.36,18050003,"NLA_CA-10115","XER","Good","Good","Good","Mesotrophic",17.768427907964,2.27743271221532e-05,1.2817300011075e-06
"1073",8334,0.265,120,"NLA12_CO-R07",1,"8/30/2012","HAND",-107.117692,40.14319362,"Region_8",NA,"No","MAN_MADE",2.544565294,3107.87,14050001,"NLA_CO-10049",NA,NA,NA,NA,NA,4.8833005696378,1.89191118726351e-05,3.874246854733e-06
"1074",8341,0.853,84,"NLA12_IN-126",1,"8/31/2012","PROB",-85.68019805,39.03667912,"Region_5",19.97556585,"Yes","MAN_MADE",6.354854858,205.58,5120207,"NLA_IN-10074","TPL","Poor","Good","Poor","Eutrophic",22.455285099197,6.08981223673877e-05,2.7119727983131e-06
"1075",8342,1.713,116,"NLA12_TX-202",1,"8/30/2012","PROB",-96.73178299,32.05630851,"Region_6",44.38204899,"No","MAN_MADE",5.472042334,162.61,12030108,"NLA_TX-10181","SPL","Good","Poor","Poor","Eutrophic",32.6548882594257,0.000122295994859713,3.74510529290857e-06
"1076",8358,2.19,142,"NLA12_OK-133",1,"9/4/2012","PROB",-96.8232291,36.38726912,"Region_6",1682.903939,"No","MAN_MADE",9.518964705,277.48,11060006,"NLA_OK-10043","SPL","Poor","Poor","Poor","Hypereutrophic",34.1039433882757,0.000156350396230456,4.58452544476738e-06
"1077",8360,0.22,19,"NLA12_UT-324",1,"9/4/2012","PROB",-110.9706993,40.67460225,"Region_8",0.718756614,"No","MAN_MADE",39.42804792,3043.48,16020203,"NLA_UT-10257","WMT","Fair","Good","Good","Oligotrophic",25.6045948437811,1.57064324980367e-05,6.13422418666058e-07
"1078",8363,0.3,9,"NLA12_ME-135",1,"9/4/2012","PROB",-68.06506684,46.03358616,"Region_1",185.2928907,"No","NATURAL",162.4682572,189.82,1020003,"NLA_ME-10064","NAP","Good","Good","Good","Mesotrophic",73.7101972775517,2.14178624973228e-05,2.90568514104975e-07
"1079",8385,0.604,65,"NLA12_MT-161",1,"9/5/2012","PROB",-106.4419746,48.05490061,"Region_8",32.99937569,"No","MAN_MADE",21.449213,619.62,10060001,"NLA_MT-10108","NPL","Good","Good","Good","Mesotrophic",20.5481349949113,4.31212964946098e-05,2.09855037964704e-06
